Invoice ID,Date,Category,Product,Unit Price (Naira),Quantity,Sales (Naira),Payment,COGS (Naira),Gross Income(Naira),
INV3374,1/16/2025,Food items,Tea,600,3,1800,Card,720,2160,
INV3444,1/16/2025,Household,Toothpaste,800,7,5600,Transfer,960,6720,
INV3685,1/16/2025,Dairy,Milk,9100,6,54600,Card,10920,65520,
INV4065,1/16/2025,Clothing,Shoes,15000,1,15000,Transfer,18000,18000,
INV4114,1/16/2025,Household,Broom,500,10,5000,Cash,600,6000,
INV4159,1/16/2025,Food items,Garri,35000,9,315000,Cash,42000,378000,
INV4458,1/16/2025,Sport,Jersey,13000,7,91000,Cash,15600,109200,
INV4474,1/16/2025,Clothing,Shoes,15000,4,60000,Cash,18000,72000,
INV4596,1/16/2025,Sport,Jersey,13000,2,26000,Card,15600,31200,
INV4609,1/16/2025,Sport,Jersey,13000,7,91000,Card,15600,109200,
INV4635,1/16/2025,Household,Detergent,6900,10,69000,Transfer,8280,82800,
INV4642,1/16/2025,Food items,Garri,35000,9,315000,Card,42000,378000,
INV4754,1/16/2025,Sport,Running Shoes,15000,2,30000,Cash,18000,36000,
INV0130,1/17/2025,Beverages,Pepsi,2880,6,17280,Transfer,3456,20736,
INV0131,1/17/2025,Beverages,Water,1750,8,14000,Transfer,2100,16800,
INV0132,1/17/2025,Food items,Bread,500,1,500,Cash,600,600,
INV0133,1/17/2025,Household,Toothpaste,800,4,3200,Transfer,960,3840,
INV0134,1/17/2025,Food items,Spaghetti,6000,8,48000,Transfer,7200,57600,
INV0135,1/17/2025,Household,Shampoo,1200,3,3600,Transfer,1440,4320,
INV0136,1/17/2025,Beverages,Fanta,2880,7,20160,Transfer,3456,24192,
INV0137,1/17/2025,Beverages,Coke,2880,7,20160,Card,3456,24192,
INV0138,1/17/2025,Beverages,Coke,2880,5,14400,Card,3456,17280,
INV2914,1/17/2025,Food items,Bread,500,5,2500,Transfer,600,3000,
INV3038,1/17/2025,Household,Soap,1700,2,3400,Cash,2040,4080,
INV3101,1/17/2025,Household,Toothpaste,800,5,4000,Cash,960,4800,
INV3270,1/17/2025,Food items,Coffee,1900,3,5700,Cash,2280,6840,
INV3550,1/17/2025,Food items,Sugar,3600,9,32400,Cash,4320,38880,
INV3739,1/17/2025,Food items,Rice,48000,10,480000,Transfer,57600,576000,
INV3988,1/17/2025,Household,Broom,500,1,500,Card,600,600,
INV4272,1/17/2025,Household,Cooking Gas,1950,6,11700,Cash,2340,14040,
INV4467,1/17/2025,Sport,Jersey,13000,5,65000,Cash,15600,78000,
INV4513,1/17/2025,Food items,Yam Flour,62000,10,620000,Card,74400,744000,
INV4557,1/17/2025,Food items,Garri,35000,2,70000,Card,42000,84000,
INV4570,1/17/2025,Household,Toilet Paper,4000,7,28000,Cash,4800,33600,
INV4617,1/17/2025,Sport,Dumbbells,400,2,800,Cash,480,960,
INV4657,1/17/2025,Sport,Football,2800,3,8400,Cash,3360,10080,
INV4722,1/17/2025,Food items,Beans,60000,2,120000,Cash,72000,144000,
INV4737,1/17/2025,Sport,Running Shoes,15000,7,105000,Cash,18000,126000,
INV4815,1/17/2025,Pharmaceuticals,Pain Relief Balm,2500,2,5000,Card,3000,6000,
INV0139,1/18/2025,Snacks,Biscuits,5200,10,52000,Card,6240,62400,
INV0140,1/18/2025,Beverages,Coke,2880,2,5760,Cash,3456,6912,
INV0141,1/18/2025,Snacks,Biscuits,5200,8,41600,Card,6240,49920,
INV0142,1/18/2025,Household,Toothpaste,800,5,4000,Card,960,4800,
INV0143,1/18/2025,Beverages,Pepsi,2880,4,11520,Card,3456,13824,
INV0144,1/18/2025,Household,Shampoo,1200,4,4800,Transfer,1440,5760,
INV2776,1/18/2025,Household,Soap,1700,8,13600,Cash,2040,16320,
INV2816,1/18/2025,Food items,Coffee,1900,2,3800,Transfer,2280,4560,
INV3068,1/18/2025,Household,Soap,1700,5,8500,Cash,2040,10200,
INV3143,1/18/2025,Food items,Sugar,3600,6,21600,Card,4320,25920,
INV3928,1/18/2025,Food items,Sugar,3600,8,28800,Cash,4320,34560,
INV4084,1/18/2025,Electronics,LED Bulb,500,5,2500,Cash,600,3000,
INV4122,1/18/2025,Food items,Rice,48000,8,384000,Card,57600,460800,
INV4269,1/18/2025,Pharmaceuticals,Pain Relief Balm,2500,1,2500,Transfer,3000,3000,
INV4593,1/18/2025,Household,Toilet Paper,4000,9,36000,Card,4800,43200,
INV4605,1/18/2025,Clothing,Shoes,15000,3,45000,Card,18000,54000,
INV4667,1/18/2025,Clothing,Cap,2000,6,12000,Card,2400,14400,
INV4669,1/18/2025,Sport,Football,2800,9,25200,Transfer,3360,30240,
INV4821,1/18/2025,Sport,Running Shoes,15000,6,90000,Transfer,18000,108000,
INV4844,1/18/2025,Clothing,Shoes,15000,7,105000,Card,18000,126000,
INV0145,1/19/2025,Food items,Spaghetti,6000,4,24000,Card,7200,28800,
INV0146,1/19/2025,Beverages,Coke,2880,4,11520,Card,3456,13824,
INV0147,1/19/2025,Food items,Bread,500,8,4000,Transfer,600,4800,
INV0148,1/19/2025,Snacks,Chocolate,3000,1,3000,Card,3600,3600,
INV0149,1/19/2025,Food items,Beans,60000,6,360000,Card,72000,432000,
INV2779,1/19/2025,Dairy,Milk,9100,8,72800,Transfer,10920,87360,
INV2850,1/19/2025,Dairy,Butter,120,3,360,Card,144,432,
INV3353,1/19/2025,Food items,Tea,600,1,600,Transfer,720,720,
INV3359,1/19/2025,Food items,Rice,48000,3,144000,Transfer,57600,172800,
INV3889,1/19/2025,Food items,Eggs,3300,8,26400,Transfer,3960,31680,
INV4061,1/19/2025,Household,Detergent,6900,9,62100,Cash,8280,74520,
INV4108,1/19/2025,Food items,Beans,60000,8,480000,Card,72000,576000,
INV4116,1/19/2025,Food items,Garri,35000,6,210000,Card,42000,252000,
INV4121,1/19/2025,Electronics,Phone Charger,2000,6,12000,Transfer,2400,14400,
INV4247,1/19/2025,Household,Detergent,6900,1,6900,Card,8280,8280,
INV4353,1/19/2025,Sport,Dumbbells,400,4,1600,Transfer,480,1920,
INV4532,1/19/2025,Sport,Skipping Rope,3000,3,9000,Transfer,3600,10800,
INV4561,1/19/2025,Sport,Football,2800,1,2800,Transfer,3360,3360,
INV4578,1/19/2025,Sport,Skipping Rope,3000,10,30000,Card,3600,36000,
INV4665,1/19/2025,Electronics,Earphones,1000,3,3000,Card,1200,3600,
INV4765,1/19/2025,Food items,Yam Flour,62000,8,496000,Transfer,74400,595200,
INV4797,1/19/2025,Clothing,Wristwatch,12000,6,72000,Cash,14400,86400,
INV4827,1/19/2025,Electronics,LED Bulb,500,8,4000,Card,600,4800,
INV4859,1/19/2025,Electronics,Extension Box,8000,4,32000,Cash,9600,38400,
INV4890,1/19/2025,Household,Detergent,6900,10,69000,Card,8280,82800,
INV4928,1/19/2025,Food items,Rice,48000,4,192000,Cash,57600,230400,
INV0150,1/20/2025,Food items,Bread,500,4,2000,Transfer,600,2400,
INV0151,1/20/2025,Food items,Bread,500,10,5000,Card,600,6000,
INV0152,1/20/2025,Household,Toothpaste,800,10,8000,Card,960,9600,
INV0153,1/20/2025,Beverages,Fanta,2880,8,23040,Cash,3456,27648,
INV0154,1/20/2025,Household,Soap,1700,9,15300,Card,2040,18360,
INV0155,1/20/2025,Beverages,Coke,2880,3,8640,Transfer,3456,10368,
INV3446,1/20/2025,Food items,Rice,48000,10,480000,Card,57600,576000,
INV3603,1/20/2025,Food items,Bread,500,6,3000,Card,600,3600,
INV3643,1/20/2025,Food items,Rice,48000,1,48000,Card,57600,57600,
INV3708,1/20/2025,Food items,Coffee,1900,6,11400,Card,2280,13680,
INV4006,1/20/2025,Household,Bucket,2500,10,25000,Cash,3000,30000,
INV4067,1/20/2025,Household,Toilet Paper,4000,2,8000,Cash,4800,9600,
INV4183,1/20/2025,Sport,Football,2800,2,5600,Cash,3360,6720,
INV4295,1/20/2025,Household,Cooking Gas,1950,8,15600,Transfer,2340,18720,
INV4384,1/20/2025,Sport,Skipping Rope,3000,4,12000,Cash,3600,14400,
INV4503,1/20/2025,Household,Toilet Paper,4000,3,12000,Card,4800,14400,
INV4656,1/20/2025,Clothing,T-shirt,8000,8,64000,Cash,9600,76800,
INV4710,1/20/2025,Clothing,Shoes,15000,8,120000,Card,18000,144000,
INV4712,1/20/2025,Pharmaceuticals,Vitamin C,1000,4,4000,Transfer,1200,4800,
INV4881,1/20/2025,Pharmaceuticals,Pain Relief Balm,2500,7,17500,Cash,3000,21000,
INV0156,1/21/2025,Household,Shampoo,1200,3,3600,Card,1440,4320,
INV0157,1/21/2025,Beverages,Water,1750,1,1750,Cash,2100,2100,
INV0158,1/21/2025,Household,Soap,1700,4,6800,Transfer,2040,8160,
INV0159,1/21/2025,Snacks,Biscuits,5200,6,31200,Cash,6240,37440,
INV0160,1/21/2025,Household,Shampoo,1200,9,10800,Card,1440,12960,
INV0161,1/21/2025,Household,Shampoo,1200,7,8400,Cash,1440,10080,
INV0162,1/21/2025,Food items,Beans,60000,2,120000,Card,72000,144000,
INV0163,1/21/2025,Food items,Rice,48000,6,288000,Cash,57600,345600,
INV0164,1/21/2025,Household,Toothpaste,800,9,7200,Cash,960,8640,
INV0165,1/21/2025,Household,Soap,1700,4,6800,Transfer,2040,8160,
INV2857,1/21/2025,Dairy,Milk,9100,4,36400,Transfer,10920,43680,
INV3275,1/21/2025,Dairy,Butter,120,9,1080,Transfer,144,1296,
INV3676,1/21/2025,Household,Soap,1700,4,6800,Card,2040,8160,
INV3966,1/21/2025,Food items,Garri,35000,3,105000,Transfer,42000,126000,
INV4028,1/21/2025,Pharmaceuticals,Paracetamol,1000,6,6000,Card,1200,7200,
INV4092,1/21/2025,Household,Broom,500,6,3000,Transfer,600,3600,
INV4241,1/21/2025,Food items,Palm Oil,50000,2,100000,Transfer,60000,120000,
INV4311,1/21/2025,Household,Broom,500,6,3000,Cash,600,3600,
INV4374,1/21/2025,Pharmaceuticals,Paracetamol,1000,7,7000,Transfer,1200,8400,
INV4446,1/21/2025,Sport,Football,2800,1,2800,Cash,3360,3360,
INV4655,1/21/2025,Food items,Rice,48000,1,48000,Transfer,57600,57600,
INV0166,1/22/2025,Household,Soap,1700,6,10200,Card,2040,12240,
INV0167,1/22/2025,Beverages,Water,1750,3,5250,Transfer,2100,6300,
INV0168,1/22/2025,Household,Soap,1700,5,8500,Transfer,2040,10200,
INV0169,1/22/2025,Beverages,Coke,2880,4,11520,Cash,3456,13824,
INV0170,1/22/2025,Food items,Bread,500,3,1500,Transfer,600,1800,
INV0171,1/22/2025,Household,Detergent,6900,10,69000,Card,8280,82800,
INV0172,1/22/2025,Food items,Bread,500,5,2500,Cash,600,3000,
INV0173,1/22/2025,Food items,Spaghetti,6000,9,54000,Cash,7200,64800,
INV2975,1/22/2025,Household,Soap,1700,6,10200,Card,2040,12240,
INV3258,1/22/2025,Food items,Tea,600,3,1800,Cash,720,2160,
INV3694,1/22/2025,Food items,Rice,48000,1,48000,Card,57600,57600,
INV4022,1/22/2025,Household,Detergent,6900,9,62100,Transfer,8280,74520,
INV4027,1/22/2025,Pharmaceuticals,Pain Relief Balm,2500,5,12500,Cash,3000,15000,
INV4365,1/22/2025,Pharmaceuticals,Pain Relief Balm,2500,1,2500,Card,3000,3000,
INV4465,1/22/2025,Household,Toilet Paper,4000,5,20000,Transfer,4800,24000,
INV4488,1/22/2025,Household,Bucket,2500,3,7500,Cash,3000,9000,
INV4599,1/22/2025,Pharmaceuticals,Pain Relief Balm,2500,6,15000,Transfer,3000,18000,
INV4723,1/22/2025,Food items,Yam Flour,62000,5,310000,Transfer,74400,372000,
INV0174,1/23/2025,Food items,Spaghetti,6000,4,24000,Transfer,7200,28800,
INV0175,1/23/2025,Beverages,Water,1750,2,3500,Transfer,2100,4200,
INV0176,1/23/2025,Food items,Rice,48000,6,288000,Transfer,57600,345600,
INV0177,1/23/2025,Food items,Beans,60000,1,60000,Cash,72000,72000,
INV0178,1/23/2025,Snacks,Chocolate,3000,1,3000,Transfer,3600,3600,
INV0179,1/23/2025,Food items,Beans,60000,10,600000,Card,72000,720000,
INV0180,1/23/2025,Beverages,Water,1750,2,3500,Transfer,2100,4200,
INV0181,1/23/2025,Snacks,Chips,400,7,2800,Transfer,480,3360,
INV0182,1/23/2025,Beverages,Pepsi,2880,4,11520,Cash,3456,13824,
INV2939,1/23/2025,Household,Soap,1700,3,5100,Transfer,2040,6120,
INV3103,1/23/2025,Dairy,Milk,9100,4,36400,Card,10920,43680,
INV3252,1/23/2025,Food items,Coffee,1900,9,17100,Card,2280,20520,
INV3766,1/23/2025,Household,Toothpaste,800,9,7200,Card,960,8640,
INV4030,1/23/2025,Food items,Beans,60000,8,480000,Cash,72000,576000,
INV4038,1/23/2025,Household,Cooking Gas,1950,4,7800,Cash,2340,9360,
INV4088,1/23/2025,Sport,Jersey,13000,10,130000,Card,15600,156000,
INV4129,1/23/2025,Food items,Palm Oil,50000,8,400000,Cash,60000,480000,
INV4195,1/23/2025,Clothing,Cap,2000,5,10000,Cash,2400,12000,
INV4369,1/23/2025,Electronics,Power Bank,12000,3,36000,Transfer,14400,43200,
INV4418,1/23/2025,Household,Cooking Gas,1950,6,11700,Card,2340,14040,
INV4497,1/23/2025,Electronics,Phone Charger,2000,6,12000,Cash,2400,14400,
INV4548,1/23/2025,Electronics,Extension Box,8000,1,8000,Card,9600,9600,
INV4556,1/23/2025,Clothing,Shoes,15000,1,15000,Cash,18000,18000,
INV4566,1/23/2025,Food items,Yam Flour,62000,6,372000,Card,74400,446400,
INV4735,1/23/2025,Pharmaceuticals,Antibiotics,2000,5,10000,Cash,2400,12000,
INV4764,1/23/2025,Clothing,T-shirt,8000,7,56000,Transfer,9600,67200,
INV4802,1/23/2025,Pharmaceuticals,Vitamin C,1000,5,5000,Cash,1200,6000,
INV4807,1/23/2025,Food items,Garri,35000,9,315000,Transfer,42000,378000,
INV4929,1/23/2025,Pharmaceuticals,Pain Relief Balm,2500,4,10000,Cash,3000,12000,
INV4931,1/23/2025,Pharmaceuticals,Cough Syrup,2000,7,14000,Transfer,2400,16800,
INV0183,1/24/2025,Food items,Rice,48000,10,480000,Card,57600,576000,
INV0184,1/24/2025,Beverages,Water,1750,3,5250,Card,2100,6300,
INV0185,1/24/2025,Snacks,Chocolate,3000,1,3000,Cash,3600,3600,
INV0186,1/24/2025,Household,Soap,1700,3,5100,Transfer,2040,6120,
INV0187,1/24/2025,Household,Detergent,6900,5,34500,Card,8280,41400,
INV0188,1/24/2025,Food items,Beans,60000,1,60000,Cash,72000,72000,
INV0189,1/24/2025,Beverages,Coke,2880,8,23040,Cash,3456,27648,
INV0190,1/24/2025,Snacks,Biscuits,5200,3,15600,Cash,6240,18720,
INV0191,1/24/2025,Beverages,Water,1750,10,17500,Card,2100,21000,
INV0192,1/24/2025,Snacks,Biscuits,5200,5,26000,Transfer,6240,31200,
INV4016,1/24/2025,Sport,Running Shoes,15000,10,150000,Card,18000,180000,
INV4238,1/24/2025,Electronics,LED Bulb,500,10,5000,Cash,600,6000,
INV4343,1/24/2025,Pharmaceuticals,Vitamin C,1000,5,5000,Transfer,1200,6000,
INV4479,1/24/2025,Clothing,Jeans,10000,8,80000,Card,12000,96000,
INV4560,1/24/2025,Clothing,Shoes,15000,3,45000,Cash,18000,54000,
INV4632,1/24/2025,Sport,Dumbbells,400,6,2400,Card,480,2880,
INV4681,1/24/2025,Electronics,Phone Charger,2000,7,14000,Cash,2400,16800,
INV4701,1/24/2025,Household,Bucket,2500,5,12500,Transfer,3000,15000,
INV4744,1/24/2025,Household,Bucket,2500,1,2500,Transfer,3000,3000,
INV4762,1/24/2025,Electronics,Power Bank,12000,8,96000,Card,14400,115200,
INV4778,1/24/2025,Electronics,Phone Charger,2000,8,16000,Card,2400,19200,
INV4883,1/24/2025,Household,Broom,500,3,1500,Card,600,1800,
INV4939,1/24/2025,Sport,Jersey,13000,10,130000,Card,15600,156000,
INV0193,1/25/2025,Household,Soap,1700,10,17000,Transfer,2040,20400,
INV0194,1/25/2025,Beverages,Pepsi,2880,4,11520,Card,3456,13824,
INV0195,1/25/2025,Food items,Bread,500,7,3500,Transfer,600,4200,
INV0196,1/25/2025,Beverages,Pepsi,2880,3,8640,Transfer,3456,10368,
INV0197,1/25/2025,Household,Detergent,6900,8,55200,Transfer,8280,66240,
INV0198,1/25/2025,Food items,Beans,60000,8,480000,Transfer,72000,576000,
INV0199,1/25/2025,Household,Detergent,6900,10,69000,Card,8280,82800,
INV0200,1/25/2025,Household,Toothpaste,800,8,6400,Cash,960,7680,
INV2764,1/25/2025,Food items,Sugar,3600,6,21600,Card,4320,25920,
INV3531,1/25/2025,Food items,Rice,48000,1,48000,Card,57600,57600,
INV3616,1/25/2025,Household,Soap,1700,6,10200,Transfer,2040,12240,
INV3900,1/25/2025,Food items,Eggs,3300,10,33000,Card,3960,39600,
INV3976,1/25/2025,Food items,Yam Flour,62000,5,310000,Card,74400,372000,
INV4001,1/25/2025,Clothing,T-shirt,8000,1,8000,Card,9600,9600,
INV4078,1/25/2025,Clothing,Wristwatch,12000,7,84000,Card,14400,100800,
INV4089,1/25/2025,Pharmaceuticals,Paracetamol,1000,10,10000,Cash,1200,12000,
INV4131,1/25/2025,Pharmaceuticals,Antibiotics,2000,8,16000,Transfer,2400,19200,
INV4158,1/25/2025,Electronics,LED Bulb,500,9,4500,Card,600,5400,
INV4236,1/25/2025,Food items,Palm Oil,50000,7,350000,Card,60000,420000,
INV4246,1/25/2025,Household,Broom,500,4,2000,Card,600,2400,
INV4276,1/25/2025,Pharmaceuticals,Antibiotics,2000,4,8000,Transfer,2400,9600,
INV4319,1/25/2025,Clothing,Cap,2000,2,4000,Cash,2400,4800,
INV4359,1/25/2025,Sport,Jersey,13000,2,26000,Transfer,15600,31200,
INV4363,1/25/2025,Pharmaceuticals,Antibiotics,2000,1,2000,Card,2400,2400,
INV4419,1/25/2025,Sport,Football,2800,4,11200,Cash,3360,13440,
INV4576,1/25/2025,Household,Cooking Gas,1950,3,5850,Cash,2340,7020,
INV4638,1/25/2025,Sport,Football,2800,9,25200,Card,3360,30240,
INV4702,1/25/2025,Clothing,Wristwatch,12000,3,36000,Cash,14400,43200,
INV4798,1/25/2025,Clothing,T-shirt,8000,1,8000,Card,9600,9600,
INV0201,1/26/2025,Beverages,Water,1750,6,10500,Transfer,2100,12600,
INV0202,1/26/2025,Snacks,Chocolate,3000,5,15000,Card,3600,18000,
INV0203,1/26/2025,Food items,Rice,48000,1,48000,Transfer,57600,57600,
INV0204,1/26/2025,Beverages,Water,1750,5,8750,Card,2100,10500,
INV0205,1/26/2025,Beverages,Pepsi,2880,5,14400,Cash,3456,17280,
INV0206,1/26/2025,Food items,Rice,48000,1,48000,Cash,57600,57600,
INV0207,1/26/2025,Snacks,Biscuits,5200,2,10400,Transfer,6240,12480,
INV2970,1/26/2025,Food items,Coffee,1900,5,9500,Card,2280,11400,
INV3035,1/26/2025,Household,Soap,1700,9,15300,Cash,2040,18360,
INV3724,1/26/2025,Food items,Sugar,3600,9,32400,Cash,4320,38880,
INV4029,1/26/2025,Food items,Beans,60000,3,180000,Card,72000,216000,
INV4039,1/26/2025,Sport,Football,2800,10,28000,Cash,3360,33600,
INV4119,1/26/2025,Food items,Rice,48000,5,240000,Cash,57600,288000,
INV4141,1/26/2025,Household,Bucket,2500,4,10000,Cash,3000,12000,
INV4174,1/26/2025,Pharmaceuticals,Cough Syrup,2000,9,18000,Card,2400,21600,
INV4178,1/26/2025,Clothing,Cap,2000,2,4000,Card,2400,4800,
INV4299,1/26/2025,Electronics,LED Bulb,500,7,3500,Transfer,600,4200,
INV4339,1/26/2025,Clothing,Wristwatch,12000,10,120000,Card,14400,144000,
INV4496,1/26/2025,Sport,Skipping Rope,3000,5,15000,Transfer,3600,18000,
INV4546,1/26/2025,Clothing,Jeans,10000,5,50000,Card,12000,60000,
INV4549,1/26/2025,Clothing,Wristwatch,12000,1,12000,Transfer,14400,14400,
INV4573,1/26/2025,Food items,Palm Oil,50000,2,100000,Cash,60000,120000,
INV4577,1/26/2025,Clothing,Cap,2000,1,2000,Card,2400,2400,
INV4792,1/26/2025,Clothing,Jeans,10000,1,10000,Cash,12000,12000,
INV4813,1/26/2025,Pharmaceuticals,Paracetamol,1000,3,3000,Card,1200,3600,
INV4912,1/26/2025,Food items,Garri,35000,2,70000,Cash,42000,84000,
INV4920,1/26/2025,Electronics,Power Bank,12000,7,84000,Card,14400,100800,
INV0208,1/27/2025,Snacks,Chips,400,4,1600,Transfer,480,1920,
INV0209,1/27/2025,Food items,Bread,500,5,2500,Card,600,3000,
INV0210,1/27/2025,Snacks,Chocolate,3000,3,9000,Card,3600,10800,
INV0211,1/27/2025,Beverages,Coke,2880,4,11520,Card,3456,13824,
INV0212,1/27/2025,Food items,Rice,48000,2,96000,Transfer,57600,115200,
INV0213,1/27/2025,Food items,Spaghetti,6000,5,30000,Transfer,7200,36000,
INV0214,1/27/2025,Food items,Spaghetti,6000,3,18000,Transfer,7200,21600,
INV2964,1/27/2025,Household,Toothpaste,800,3,2400,Cash,960,2880,
INV3050,1/27/2025,Food items,Coffee,1900,10,19000,Cash,2280,22800,
INV3951,1/27/2025,Pharmaceuticals,Antibiotics,2000,8,16000,Cash,2400,19200,
INV4074,1/27/2025,Sport,Jersey,13000,5,65000,Cash,15600,78000,
INV4221,1/27/2025,Household,Detergent,6900,2,13800,Transfer,8280,16560,
INV4316,1/27/2025,Sport,Skipping Rope,3000,10,30000,Transfer,3600,36000,
INV4336,1/27/2025,Clothing,Shoes,15000,9,135000,Card,18000,162000,
INV4406,1/27/2025,Electronics,LED Bulb,500,10,5000,Cash,600,6000,
INV4445,1/27/2025,Food items,Palm Oil,50000,6,300000,Transfer,60000,360000,
INV4450,1/27/2025,Household,Broom,500,2,1000,Transfer,600,1200,
INV4460,1/27/2025,Clothing,Cap,2000,7,14000,Transfer,2400,16800,
INV4472,1/27/2025,Food items,Palm Oil,50000,6,300000,Cash,60000,360000,
INV4539,1/27/2025,Household,Broom,500,7,3500,Transfer,600,4200,
INV4766,1/27/2025,Pharmaceuticals,Pain Relief Balm,2500,4,10000,Card,3000,12000,
INV4794,1/27/2025,Electronics,Phone Charger,2000,1,2000,Cash,2400,2400,
INV4857,1/27/2025,Household,Broom,500,10,5000,Transfer,600,6000,
INV0215,1/28/2025,Beverages,Water,1750,1,1750,Cash,2100,2100,
INV0216,1/28/2025,Food items,Rice,48000,8,384000,Card,57600,460800,
INV0217,1/28/2025,Snacks,Chips,400,4,1600,Cash,480,1920,
INV0218,1/28/2025,Food items,Beans,60000,1,60000,Cash,72000,72000,
INV0219,1/28/2025,Household,Toothpaste,800,2,1600,Transfer,960,1920,
INV0220,1/28/2025,Food items,Beans,60000,6,360000,Transfer,72000,432000,
INV0221,1/28/2025,Food items,Bread,500,1,500,Transfer,600,600,
INV0222,1/28/2025,Household,Detergent,6900,4,27600,Transfer,8280,33120,
INV0223,1/28/2025,Beverages,Fanta,2880,9,25920,Card,3456,31104,
INV3156,1/28/2025,Dairy,Butter,120,10,1200,Cash,144,1440,
INV3245,1/28/2025,Household,Soap,1700,5,8500,Cash,2040,10200,
INV3366,1/28/2025,Food items,Bread,500,5,2500,Transfer,600,3000,
INV3421,1/28/2025,Household,Soap,1700,3,5100,Card,2040,6120,
INV3722,1/28/2025,Food items,Coffee,1900,8,15200,Cash,2280,18240,
INV3979,1/28/2025,Sport,Football,2800,9,25200,Card,3360,30240,
INV4102,1/28/2025,Sport,Jersey,13000,8,104000,Card,15600,124800,
INV4127,1/28/2025,Pharmaceuticals,Vitamin C,1000,3,3000,Card,1200,3600,
INV4137,1/28/2025,Household,Toilet Paper,4000,4,16000,Transfer,4800,19200,
INV4184,1/28/2025,Pharmaceuticals,Cough Syrup,2000,5,10000,Transfer,2400,12000,
INV4357,1/28/2025,Clothing,Jeans,10000,5,50000,Card,12000,60000,
INV4393,1/28/2025,Pharmaceuticals,Cough Syrup,2000,1,2000,Card,2400,2400,
INV4453,1/28/2025,Electronics,Extension Box,8000,8,64000,Transfer,9600,76800,
INV4491,1/28/2025,Electronics,Power Bank,12000,6,72000,Card,14400,86400,
INV4774,1/28/2025,Pharmaceuticals,Vitamin C,1000,9,9000,Cash,1200,10800,
INV4820,1/28/2025,Electronics,Extension Box,8000,10,80000,Cash,9600,96000,
INV4843,1/28/2025,Pharmaceuticals,Vitamin C,1000,8,8000,Transfer,1200,9600,
INV4851,1/28/2025,Food items,Beans,60000,7,420000,Card,72000,504000,
INV4937,1/28/2025,Pharmaceuticals,Cough Syrup,2000,8,16000,Card,2400,19200,
INV0224,1/29/2025,Food items,Rice,48000,9,432000,Card,57600,518400,
INV0225,1/29/2025,Food items,Bread,500,9,4500,Cash,600,5400,
INV0226,1/29/2025,Snacks,Chips,400,10,4000,Transfer,480,4800,
INV0227,1/29/2025,Beverages,Fanta,2880,10,28800,Card,3456,34560,
INV0228,1/29/2025,Beverages,Fanta,2880,5,14400,Card,3456,17280,
INV0229,1/29/2025,Snacks,Chips,400,2,800,Cash,480,960,
INV0230,1/29/2025,Snacks,Chocolate,3000,10,30000,Card,3600,36000,
INV0231,1/29/2025,Food items,Spaghetti,6000,1,6000,Card,7200,7200,
INV3088,1/29/2025,Dairy,Butter,120,4,480,Cash,144,576,
INV3166,1/29/2025,Dairy,Butter,120,2,240,Card,144,288,
INV3426,1/29/2025,Food items,Tea,600,10,6000,Cash,720,7200,
INV3850,1/29/2025,Food items,Bread,500,9,4500,Card,600,5400,
INV4100,1/29/2025,Clothing,Wristwatch,12000,9,108000,Cash,14400,129600,
